date, pm25, pm10, o3, no2, so2, co
2024/12/20, 115, 46, 23, 19, 3, 5
2024/12/21, 118, 17, 26, 9, 3, 3
2024/12/22, 42, 25, 26, 28, 4, 5
2024/12/23, 62, 29, 19, 25, 4, 5
2024/12/24, 66, 31, 22, 35, 4, 6
2024/12/25, 73, 52, 26, 14, 3, 4
2024/12/26, 101, 27, 26, 13, 3, 3
2024/12/27, 57, 27, 25, 9, 3, 3
2024/12/28, 57, 22, 19, 25, 3, 5
2024/12/29, 56, , , , , 
2024/7/1, 57, 14, 23, 12, 3, 3
2024/7/2, 38, 23, 44, 9, 3, 3
2024/7/3, 52, 35, 79, 9, 3, 4
2024/7/4, 88, 13, 45, 5, 3, 3
2024/7/5, 32, 25, 36, 12, 3, 3
2024/7/6, 63, 20, 49, 8, 3, 3
2024/7/7, 50, 9, 26, 12, 3, 2
2024/7/8, 26, 13, 27, 13, 3, 3
2024/7/9, 39, 10, 43, 10, 3, 2
2024/7/10, 27, 31, 90, 16, 4, 4
2024/7/11, 79, 32, 71, 17, 3, 4
2024/7/12, 79, 42, 81, 11, 4, 4
2024/7/13, 107, 28, 43, 6, 3, 3
2024/7/14, 82, 8, 43, 8, 3, 2
2024/7/15, 25, 10, 34, 12, 3, 3
2024/7/16, 28, 8, 13, 11, 3, 2
2024/7/17, 17, 8, 23, 13, 3, 2
2024/7/18, 19, 22, 55, 10, 3, 3
2024/7/19, 64, 14, 40, 9, 3, 2
2024/7/20, 43, 18, 40, 7, 3, 2
2024/7/21, 41, 12, 15, 8, 3, 1
2024/7/22, 25, 10, 17, 8, 3, 1
2024/7/23, 24, 12, 18, 9, 3, 1
2024/7/24, 32, 18, 35, 10, 3, 1
2024/7/25, 39, 13, 24, 12, 3, 1
2024/7/26, 34, 13, 20, 10, 3, 1
2024/7/27, 35, 14, 16, 6, 3, 1
2024/7/28, 25, 20, 25, 7, 3, 1
2024/7/29, 31, 22, 47, 10, 3, 1
2024/7/30, 49, 15, 26, 8, 3, 1
2024/7/31, 32, 16, 38, 8, 3, 2
2024/8/1, 38, 24, 47, 9, 3, 2
