date, pm25, pm10, o3, no2, so2, co
2024/9/5, 56, 14, 24, 13, 2, 5
2024/9/6, 31, 20, 104, 12, 2, 6
2024/9/7, 43, 28, 98, 11, 2, 7
2024/9/8, 73, 25, 92, 16, 2, 7
2024/9/9, 66, 27, 104, 16, 3, 7
2024/9/10, 71, 28, 72, 18, 3, 7
2024/9/11, 72, 10, 23, 11, 2, 6
2024/9/12, 20, 15, 17, 14, 2, 6
2024/9/13, 34, 13, 39, 11, 2, 6
2024/9/14, 31, 13, 28, 6, 2, 6
2024/9/15, 28, 6, 40, 7, 2, 5
2024/9/16, 12, 12, 41, 8, 2, 6
2024/9/17, 27, 18, 50, 9, 3, 7
2024/9/18, 47, 16, 60, 14, 3, 6
2024/9/19, 41, 14, 35, 14, 3, 6
2024/9/20, 34, 6, 36, 8, 3, 5
2024/9/21, 6, 4, 29, 6, 2, 4
2024/9/22, 7, 9, 36, 6, 3, 4
2024/9/23, 10, 12, 46, 11, 3, 4
2024/9/24, 15, 15, 39, 19, 3, 6
2024/9/25, 27, 18, 71, 15, 3, 6
2024/9/26, 44, 13, 46, 11, 3, 5
2024/9/27, 32, 11, 42, 6, 3, 4
2024/9/28, 20, 9, 40, 6, 2, 4
2024/9/29, 14, 13, 58, 14, 3, 4
2024/9/30, 26, 16, 39, 16, 3, 4
2024/4/1, 51, 42, 51, 37, 2, 4
2024/4/2, 71, 34, 26, 35, 3, 5
2024/4/3, 64, 25, 41, 13, 3, 4
2024/4/4, 51, 35, 49, 16, 3, 4
2024/4/5, 67, 53, 47, 35, 4, 6
2024/4/6, 109, 48, 67, 29, 3, 6
2024/4/7, 100, 44, 42, 39, 3, 6
2024/4/8, 81, 34, 36, 13, 3, 4
2024/4/9, 62, 35, 40, 12, 3, 4
2024/4/10, 61, 41, 36, 23, 3, 6
2024/4/11, 69, 43, 45, 32, 3, 6
2024/4/12, 77, 37, 43, 25, 3, 6
2024/4/13, 67, 39, 60, 23, 4, 6
2024/4/14, 74, 20, 33, 18, 3, 5
2024/4/15, 43, 51, 40, 18, 3, 6
2024/4/16, 72, 93, 34, 29, 3, 5
2024/4/17, 122, 80, 44, 31, 3, 4
2024/4/18, 80, 65, 82, 30, 5, 4
2024/4/19, 84, 47, 35, 23, 3, 5
2024/4/20, 82, 15, 38, 7, 3, 2
2024/4/21, 25, 28, 41, 12, 3, 2
2024/4/22, 57, 19, 40, 9, 3, 2
2024/4/23, 40, 10, 30, 11, 3, 2
2024/4/24, 20, 25, 56, 18, 3, 3
2024/4/25, 59, 54, 52, 28, 3, 4
2024/4/26, 78, 45, 58, 28, 4, 4
2024/4/27, 73, 32, 76, 25, 3, 4
2024/4/28, 64, 35, 46, 12, 3, 2
2024/4/29, 62, 44, 47, 22, 4, 4
2024/4/30, 88, 22, 43, 10, 3, 1
2024/5/1, 51, 30, 56, 22, 3, 3
2024/5/2, 64, 41, 82, 36, 4, 5
2024/5/3, 77, 48, 121, 31, 5, 6
2024/5/4, 94, 24, 42, 12, 3, 5
2024/5/5, 53, 9, 44, 10, 3, 4
2024/5/6, 22, 18, 37, 14, 3, 4
2024/5/7, 40, 18, 42, 12, 3, 3
2024/5/8, 35, 26, 76, 21, 4, 4
2024/5/9, 54, 26, 64, 16, 4, 4
